25,1161
2,14
1,18
2,10
2,19
1,12
1,4
1,1
2,10
2,14
1,2
2,11
1,8
1,1
2,2
2,8
2,19
1,10
1,12
1,12
2,10
2,16
2,18
1,7
1,3
1,7
1,19
2,16
2,16
1,11
1,2
2,2
2,18
1,12
1,14
1,11
2,8
1,11
1,16
2,8
1,9
1,6
2,7
1,10
2,11
2,17
1,17
2,17
1,2
2,6
1,15
1,1
1,6
1,2
1,17
1,6
1,18
2,9
2,15
1,14
2,12
1,2
2,18
1,15
2,15
2,4
2,9
2,20
2,14
1,3
1,12
2,12
1,4
1,7
2,11
1,6
2,6
2,7
2,8
1,17
2,3
2,9
1,2
2,12
2,17
1,15
2,14
1,13
1,3
2,7
2,5
2,19
1,2
1,3
1,20
1,7
2,11
2,18
1,3
2,1
1,17
2,12
1,6
1,17
1,2
1,7
1,14
1,17
2,14
1,5
1,18
1,18
2,1
2,14
1,1
2,15
1,11
1,3
2,13
1,17
1,15
2,17
2,16
