13,484
2,8
2,12
2,13
2,4
1,10
2,19
1,17
2,2
1,6
1,4
1,3
2,14
1,19
2,18
1,19
2,6
1,7
1,2
2,7
1,14
2,2
1,2
2,7
2,20
1,9
2,8
2,7
1,12
1,4
2,18
2,14
1,19
2,14
1,11
2,14
2,2
1,19
2,20
2,2
2,20
1,17
1,13
2,11
1,3
1,11
2,10
2,17
2,17
2,7
1,9
2,18
2,1
1,2
1,13
2,19
2,7
2,10
1,8
2,3
2,16
2,2
1,19
1,8
1,19
2,19
2,5
1,16
2,10
1,20
2,11
1,6
2,2
1,17
1,19
1,20
2,5
1,12
2,19
1,7
1,19
2,1
2,19
1,10
2,9
2,16
1,11
1,12
2,3
2,5
2,8
1,11
1,3
2,20
2,3
2,19
1,1
1,20
2,10
1,10
2,17
2,4
2,10
2,20
2,6
2,19
2,13
1,19
2,11
1,12
2,2
2,18
1,4
2,9
2,17
1,12
2,12
2,12
1,1
2,17
2,11
2,14
1,2
