2,8
2,8
1,8
1,9
1,15
2,1
1,10
2,13
2,6
1,20
2,9
1,2
2,2
1,13
1,5
2,8
2,16
2,1
1,16
2,18
2,13
1,5
2,14
2,13
1,3
2,12
2,9
1,17
1,15
2,16
2,6
2,9
2,10
1,14
1,10
2,13
2,12
2,19
1,19
1,1
1,6
1,3
2,18
2,18
1,18
2,7
1,9
1,20
1,18
1,19
1,19
1,15
2,19
1,8
1,8
1,5
1,2
1,19
2,2
1,8
2,14
1,19
1,17
1,2
1,17
2,2
1,1
1,3
2,14
2,15
1,7
2,10
1,3
2,1
1,9
1,15
2,6
1,15
2,1
1,20
1,11
2,16
1,16
1,6
1,6
1,20
2,10
2,16
2,20
2,20
1,14
1,4
1,2
2,4
2,7
1,9
1,7
2,8
2,1
2,20
2,19
1,8
1,17
2,11
2,13
1,11
2,7
1,9
2,8
2,17
2,10
1,5
1,16
1,20
1,8
1,10
2,14
2,18
2,15
2,8
1,18
2,2
2,17
