22,1057
2,1
2,5
1,8
2,6
1,4
2,15
2,5
1,3
1,14
1,1
2,18
2,7
2,10
1,17
1,14
1,16
1,7
2,14
2,2
1,3
2,13
1,10
1,16
1,14
1,20
1,12
2,5
1,13
1,1
1,9
2,17
2,9
2,6
2,5
2,12
1,10
2,17
2,3
1,5
1,14
2,15
2,13
2,13
2,4
2,17
2,5
1,17
1,20
1,17
1,15
2,11
1,5
2,13
2,3
2,6
2,9
1,15
1,18
1,4
2,2
2,11
2,20
2,15
2,15
2,19
1,20
2,2
2,2
1,16
2,18
2,13
2,1
1,2
2,14
2,14
2,12
2,17
2,5
1,13
2,20
1,6
2,8
1,12
1,6
1,5
1,11
1,14
2,12
1,15
1,2
1,3
2,9
2,13
2,12
1,9
2,6
1,14
1,18
1,13
2,8
1,17
2,11
1,10
1,5
2,7
1,14
1,11
1,18
1,1
1,3
1,3
1,11
2,6
2,8
2,3
2,15
1,18
2,2
2,15
1,5
1,16
2,7
